,sentece,sense_polar,Results,Truth
10,"[CLS] I simply can't get over how brilliant the pairing of Walter Matthau and Jack Lemmon is. It's like the movie doesn't even need additional characters because you can never get tired of the dialog between these two.<br /><br />Lemmon had already been in several well-known films like Mr. Roberts and The Apartment and Matthau was fresh off his Oscar win for The Fortune Cookie (another Billy Wilder film also with Lemmon). That particular movie wasn't as great as this one because the story couldn't sustain such a long running time (I think it was almost 2 hours). However, this goes by at a brisk hour and a half, even though the introduction of the events leading up to Lemmon ending up at Matthau's apartment is a tad long (so was this sentence). That's a minor quibble though and for the rest of the running time you have a marvelous time.<br /><br />I have already written a comment about how the follow-up to this film sucked and I won't go deeper into that. The reason why this is such a joy is probably that the movie was made just as the innocence of American movies was beginning to fade fast into oblivion. There are some sexual references but they are dealt with in such an innocent way that you couldn't even get a ""Well, I never..."" out of the most prudish person out there. It is kind of fun to see a movie from a long lost era and that was probably why the sequel didn't work because you had Matthau and Lemmon say quite a few f-words and that just doesn't fit them.<br /><br />Of",0.24155741930007935,1,0
11,"[CLS] Stuck in a hotel in Kuwait, I happily switched to the channel showing this at the very beginning. First Pachelbel's Canon brought a lump to my throat, then the sight of a Tiger Moth (which my grandfather, my father and I have all flown) produced a slight dampness around the eyes and then Crowe's name hooked me completely. I was entranced by this film, Crowe's performance (again), the subject matter (and yes, what a debt we owe), how various matters were addressed and dealt with, the flying sequences (my father flew Avro Ansons, too), the story - and, as another contributor pointed out, Crowe's recitation of High Flight. I won't spoil the film for anyone, but, separated from my wife by 4,000-odd miles, as an ex-army officer who was deployed in a couple of wars and as private pilot, I admit to crying heartily a couple of times. Buy it, rent it, download it, beg, borrow or steal it - but watch it.<br /><br />PS Did I spy a Bristol Blenheim (in yellow training colours)on the ground? Looked like a twin-engine aircraft with a twin-.303 Brownings in a dorsal turret.",0.4544556736946106,1,0
12,"[CLS] Some of the background details of this story are based, very, very loosely, on real events of the era in which this was placed. The story combines some of the details of the famous Leopold and Loeb case along with a bit of Aimee Semple McPherson.<br /><br />The story begins with two mothers (Shelley Winters and Debbie Reynolds) being hounded as they leave a courtroom. The crowd seems most intent on doing them bodily harm as their sons were just convicted of a heinous thrill crime. One person in the crowd apparently slashes Winters' hand as they make their way to a waiting car.<br /><br />Soon after they arrive home, they begin getting threatening phone calls, so Reynolds suggests they both move to the West Coast together and open a dance school. The dance school is s success and they cater to incredibly obnoxious parents who think their child is the next Shirley Temple. One of the parents of these spoiled kids is a multimillionaire who is quite smitten with Reynolds and they begin dating. Life appears very good. But, when the threatening phone calls begin again, Winters responds by flipping out--behaving like she's nearing a psychotic break and she retreats further and further into religion--listening on the radio to 'Sister Alma' almost constantly. Again and again, you see Winters on edge and it ultimately culminates in very bad things!! I won't say more, as it might spoil this suspenseful and interesting film.<br /><br />In many ways, this film is a lot like the Bette",0.9681210517883301,1,0
13,"[CLS] This is a pleasant film, even if the premise is silly. It was sort of a guilty pleasure to watch. Meg Ryan seems to be able to pull off roles in this kind of film (another example is Joe vs. the Volcano). That's what makes her a star, in part. Walter Matthau, of course, had that ability, too, and he really puts himself into the role, making an amusing, good-hearted Einstein. I suppose you could say they're both good at portraying loveable characters, though loveable in different ways (loveable young women vs. loveable curmudgeon).",0.5689178705215454,1,0
14,"[CLS] There must have been some interesting conversations on the set of Eagle's Wing, with Martin Sheen straight off Apocalypse Now co-starred with the actor he replaced on Coppola's film, Harvey Keitel. A real unloved child of a movie, dating back to the last major batch of Westerns in 1979-80, it was much reviled at the time for being made by a British studio and director (conveniently ignoring the fact that many of the classic American westerns were directed by European émigrés), which seems a bit of an over-reaction.<br /><br />The plot is simplicity itself, as Martin Sheen's inexperienced trapper finds himself fighting with Sam Waterston's nonosyllabic Kiowa warrior over the possession of a beautiful white horse, the Eagle's Wing, across a harsh and primitive landscape in a time ""before the legends began."" Aside from Caroline Langrishe's captive Irish governess, the supporting cast have little to do (Stephane Audran never even gets to open her mouth) and it is a little slow, but Anthony Harvey's film does boast terrific Scope photography from Billy Williams and a good score from Marc Wilkinson.",0.27536603808403015,1,0
15,"[CLS] I've been trying to find out about this series for ages! Thank you, IMDb! I saw this as a child and have never quite been able to get it out of my mind. As a 6-year old, of course, I was particularly struck by the episode of the cyclops, which was absolutely chilling (I talked about it so much that my older brother made me a cyclops out of a plastic cave man figurine, which I still have) What I also remember, though, was the atmosphere, which was unusual right from the beginning - mysterious, austere, and extremely authentic. When I read the original many years later I experienced that same sensation. It's a very hard thing to capture - and probably impossible in Hollywood. Every 'Odyssey' I've seen since has been an enormous let-down. The characters in this series seemed genuine, real people - ancient Greek people - and not some Hollywood stars in costumes. This is a real masterpiece! But - Why is it not better known? And why isn't it available on VHS or DVD? I would just love to have the chance to see this again!",1.066780686378479,1,0
16,"[CLS] I went to see this film out of curiosity, and to settle an argument. The film is now best known from the suite of music Sergei Prokofiev extracted from his incidental music to the film, the Troika movement even turning up in pop arrangements. The general outline of the plot is well known from the sleeve notes on various recordings. A clerk accidentally generates a non-existent Lieutenant Kizhe in a list to be presented to the tsar. The tsar is interested in this person, and rather than tell him he doesn't exist, the courtiers and officers maintain the pretence that he is real. Kizhe is exiled to Siberia, recalled, promoted, married, promoted again, dies, is given a state funeral, revealed as an embezzler and posthumously demoted to the ranks.<br /><br />I had heard conflicting stories about how the clerk invented Kizhe, involving ink blots and sneezes, but I'd heard the film was lost, so there was no way to find out what happens. Then the film turned up at the Barbican in London as part of their Prokofiev festival. For the record, it turned out that all that happens is that the clerk confuses two words whilst writing an order and turns Kuzhe into Kizhe. As the tsar is in a hurry to see the order, there's no time to correct the mistake.<br /><br />Having gone expecting an historical curiosity, I was pleasantly surprised. The film is very funny, and the audience, myself included, laughed continuously. Although most of it is filmed straight, set mostly in the palace, there",0.297113299369812,1,0
17,"[CLS] Watching John Cassavetes film, Opening Night, I was reminded of something that Quentin Tarantino said once in an interview about personal experience in being a creator of art or acting. He referred to an example of, say, if he ran over a dog while on his way to act in a play that it wouldn't be the end of his life but that it would affect him, and that, without a doubt, he would have to bring that experience with him on stage even if it was a light comedy. ""Otherwise,"" as he said, ""what am I doing?"" I couldn't help but think of his words when watching Gena Rowland's character, Myrtle Gordon, who for almost a whole week or so goes through a very similar scenario. There is more to this in Cassavetes' film, of course, since it's about how the theater works around a star actress, what emotion and human nature mean when looking at playing a character, and how one lives when all one has (like Myrtle Gordon) is the theater.<br /><br />Near the beginning of the film, after exiting a performance, Myrtle is signing autographs and one such fan named Nancy comes up to her favorite star and pours her heart out to Myrtle. It's a touching little moment, but it doesn't last as she has to get in the car (pouring rain and all). She then watches in horror as the girl, who stood right next to the car as it drove off, gets hit by another car in an auto accident. She's not sure really what happened, but then finds out the next day that in fact the girl did die from the hit. From then on she'",1.1634643077850342,1,0
18,"[CLS] A teen-aged girl gets the horse of her dreams and is trained by an ex-Jockey to participate in London's Grand National Steeplechase. A fine adaptation of the classic children's book, with an excellent, start-making performance by Taylor as the energetic but polite youngster. Rooney is OK as her trainer, although he has some overly melodramatic moments. Crisp and Revere are quite good as Taylor's loving parents. Filmed in Technicolor, it looks beautiful. The problems are that there are corny elements, nothing very interesting happens, and it drags on a bit too long. The race is exciting but could have been much more so.",0.5134062170982361,1,0
19,"[CLS] Although there is melodrama at the center or rather at the bottom of this film, the story is told beautifully and subtly and the acting is superb.<br /><br />Yaara, studying at Princeton, returns to her native Israel for the funeral of her oldest and dearest friend, Talia. Because Yaara practically lived with her friend's parents after the death of her own mother, she has lost her adoptive sister. And because Yaara, blind from birth, has been guided and guarded by Talia, her friend's suicide is as unbearable as it is inexplicable.<br /><br />Inevitably, the blind girl is the one who determines to solve the mystery of this death. Though without sight, she has insight. Though she cannot see, she is able to find what is out of sight than the ""normal"" people around her. The film thus becomes an absorbing mystery as Yaara scours for clues in memories of her relationship with Talia, in her adoptive family's house, in tapes, diaries, and people in Talia's past and present.<br /><br />Told from Yara's point of view, the film is also seen from her point of view, as she visualizes what she hears, believes, and imagines. The solution to the mystery is rather conventional, but the search is conducted with such subtle care and the answer rendered so beautifully and without fanfare, that the pat moment is easily forgiven. The truths emerge gradually yet inexorably, clarifying not only Talia's life, but also her relationship with Yaara. Tali Sharon, as Yaara, uses her mobile face and ",0.7725940346717834,1,0
20,"[CLS] I first saw this film over 25 years ago on British TV and have only just caught up with it again last week on a DVD copy bought off ebay. I had remembered the musical sequences, the colour and the gorgeous fashion plate poses and clothes but the plot is weaker than the earlier Anna Neagle/Michael Wilding film Spring in Park Lane and Maytime doesn't stand up so well to the passage of the years. But Michael Wilding is a joy in the film, charming, funny, debonair, appears to be having great fun and on top of his form. Worth watching for him alone. Anna Neagle appears a little matronly beside him, and a little too old for the part she plays but by the end of the 1940's their film partnership was well established with the cinema going public. Spring in Park Lane had been a top hit for 1947 and a big money maker. In his autobiography Wilding wrote at length of his great regard for Herbert Wilcox the director and instigator of this London series of films.",0.24198970198631287,1,0
21,"[CLS] Ich will danke Herr Hacke für den Filme. Mein Deutsch ist nicht gut. Enschuldigen Sie.<br /><br />First of all, i didn't know how diverse the sound of Istanbul, inspite i live in Turkey.Faith Akin and Alexander Hacke have made a different approach for Turkish music.Narrating, performing, seeing Istanbul and Istanbul Music from a foreigner aspect had given the real meaning of the music itself.<br /><br />In this movie I had found out how different our(Turkish) culture is, how interesting our performers are, and how much respect they deserve. Unfortunately no one have been able to serve this kind of documentary before.",0.4776592254638672,1,0
22,[CLS] I saw this movie again as an assignment for my management class. Were to mainly comment on the different management styles and ideas on quality(of the product). I did rent this one back in the eighties and I remember it to be good(but not great)movie. I've always liked Michael Keaton's style and delivery. He was a perfect fit for the movie.<br /><br />I am surprised to see some of the low ratings for this movie. I grant you yes it's no Oscar winner but it does have decent comedic value. It's more of a subtle comedy rather than a all-out comedy farce. I also find some of those that felt this was an inaccurate film on cultural and business differences. I beg to differ. I grant you again that there are a lot of generalities and dramatizations but then again this is Hollywood film not a documentary. From what I've read about differences between Automakers on both sides of the Pacific at that time many of the principle ideas were accurate for the time.<br /><br />Some of the basic differences were that Japanese workers made to feel as part of the company as a whole. Teamwork was emphasized. They perhaps made the company above all else. Where American workers had more of a management verses labor type of relationship. The individual was more important than the company. I'll probably get some hate email over that comment I'm sure.<br /><br />Another difference was how quality was viewed and whose responsibility it was to fix. In many Japanese plants defects or problems are exa,0.48132455348968506,1,0
23,"[CLS] This is, without a doubt, one of my favorite Columbo episodes ever. The acting is very well done, the music is very catchy, the script is ingenious, and the direction is fabulous.<br /><br />Peter Falk, who acts brilliantly in every Columbo episodes, acts particularly well in this episode.<br /><br />Also, great performances from Stephen Caffrey, Gary Hershberger, Alan Fudge and Robert Culp.<br /><br />The ending is absolutely brilliant and I love the way Columbo describes it.<br /><br />This is a Columbo movie that WON'T, go amiss.",0.26283904910087585,1,0
24,"[CLS] Leland follows the story of Leland P. Fitzgerald (Ryan Gosling), a disaffected teenager who has apparently murdered a severely retarded peer, the brother of a girl he was dating. The issue is not whether he did it or not  Leland admits to it, straight away  but rather, why. Interestingly, rather than a crime drama, Leland becomes a character story, examining why people do what they do  not necessarily the easiest ground to till.<br /><br />And Leland features the required indie group of screwed-up people. Aside from the title character, there's also Pearl (Don Cheadle), who is his teacher at the juvenile correctional facility and who sees straight off that Leland is different. We meet Leland's distant and egotistical father (Kevin Spacey in an extended cameo), who never seems emotionally stirred in any way by what his son did. But the real flavorings come out when we immerse ourselves in the Pollards, the family of the retarded child. First, there's Leland's girlfriend Becky (Jena Malone), a drug addict who can't keep herself clean; her sister Julie (Michelle Williams), perhaps the most normal person in the film, who merely seeks to get away from it all; and Allen Harris (Chris Klein), a young man who lives with the Pollards and is Julie's boyfriend. Lastly, there's Ryan (Michael Welch), whom all the others call goofball, who cannot communicate and seems barely aware of his surroundings.<br /><br />Leland focuses primarily on its eponymous protagonist, but the movie ",0.7494628429412842,1,0
25,[CLS] VHS - I have watched this over and over and LOVED every minute of it so much so I have now ordered the DVD I only wished the film could have lasted longer. I never worry about what other people think I prefer to make my own mind up and entirely disagree with the negative comments and will not let others spoil my enjoyment of the film whatsoever. Make up your own mind and don't let others put you off! I have all Jane Austen's BBC series but this is my FAVOURITE. I see there is to be a NEW Northanger Abbey released in 2007 which I will buy when it comes out but it will not stop me watching Northanger Abbey released in the 80's.,0.21960553526878357,1,0
26,"[CLS] I have always loved The Muppets. Though most children's entertainment then wasn't that likable, The Muppet's was. The Muppet's are very, very funny. They are probably the most likable children's characters ever. <br /><br />Not only did The Muppets have their own show. They also have starred in many films. from The Muppet's Christmas carol to The Muppet's treasure Island. The first Muppet's movie, The Muppet movie, was also, like the show and the other films, excellent.<br /><br />The Muppet movie is about how they all got started. Kermit the frog used to live in a swamp. Until one day a movie executive tells him that there are auditions for frogs in Hollywood. So Kermit takes off for Hollywood. Along the way he runs into lots of people such as Fozzie Bear, Gonzo the great, and Miss Piggy. Also, an evil man is trying to capture Kermit.<br /><br />All of the Muppet films are highly enjoyable. I mean they are all very funny. This film has many film appearances. Such as Steve Martin, Mel Brooks, Elliot Gould, Carol Kane, Richard Pryor, and Orson Welles. The Muppet films are all very enjoyable. I hear that Jason Segel is going to star in one soon. I can't wait to see it.",0.30697399377822876,1,0
27,"[CLS] Stan Laurel regarded PUTTING PANTS ON PHILIP as the first true' L&H film. THE SECOND HUNDRED YEARS was the first 'official' L&H film, but this was the one where Stan completely resigned himself not only to performing (he had signed on with the Hal Roach Studios as a director and 'gag-man', before certain situations - among them Oliver Hardy's accident with a leg of lamb leading to Stan having to replace him; and the extra money that performing would provide for himself and his new wife, Lois - brought about his historic return to performing, as well as writing, directing, editing and involvement in other areas of production), but also realised the fact that he was part of a team that worked well together. This, therefore, is an historic and very important film in the history of comedy.<br /><br />It is also a surprisingly funny little silent film; rather different from what Laurel & Hardy would become known for and from what they are more immediately associated with today. The characters of 'Stan & Ollie do not appear - Scottish Stan Laurel plays the nephew of Oliver Hardy, a respectable man about town who is reluctant to be seen with this strange-looking fellow with a kilt and the habit of chasing pretty girls. There are some very funny moments in this well-made, charming little movie, and the performances of these two Kings of Comedy are spot-on - watch Stan's little 'scissor-kick' and smile that says, ""Well waddaya know?"" when he sees girls, or the hair-ruffling sce",0.49241921305656433,1,0
28,"[CLS] I'm not great at writing reviews, so I'll just spout my opinions...<br /><br />I loved this series at first. The adventure, the action, the comedy, the drama... I thought it was all brilliant. Anderson, Tapping, Shanks, Judge, Davis... I loved them all. Davis, it seemed, was the fifth-most important person in the cast. Not a big deal. But when his character (General Hammond) left at the end of the seventh season, and Anderson's character (Colonel O'Neill) moved from the field to the office, the quality of the series suddenly fell off a cliff. I don't know whether it's because Hammond was more important that I realized or what, but for some reason, after the seventh season, the series turned to ****.<br /><br />The first seven seasons, though, were awesome. The movie Stargate seemed mediocre the first time I saw it, but it turned out to be, even if this wasn't the original intention, a brilliant setup to the series. I recommend that you watch the movie first, then watch the first season of the TV series, then watch the movie again (you'll have a whole new appreciation of it the second time around, believe me), and then watch the rest of the TV series.<br /><br />The last three seasons of the series aren't nearly as good as the first seven, but that doesn't mean they aren't good. It just means they're a letdown if you've gotten spoiled by the first seven seasons.<br /><br />After you have finished this series, be sure to watch the spin off series, Stargate: Atlantis. It i",0.38929685950279236,1,0
29,"[CLS] I loved Long Way Round and wasn't even aware of Race to Dakar until i saw it on the shelves of my local supermarket. I bought it and after a slightly 'hmm will this be as good' first episode i decided that it was. Charlie Boorman was great as were the other members of the crew. Great to see him with Ewan again. There was a fair bit of swearing in it but that didn't bother me. As for their being no mention of it on the package. Thats more to do with the silly Excempt from Classification certificate that the BBFC have. They should have given it a 15 just for the language alone.<br /><br />Highly recommended series, i want more!!",0.511050283908844,1,0
30,"[CLS] It couldn't.<br /><br />From the cutting dialogue to the super special effects this film was a joy to behold throughout. The immediate feel for the bitterness of the antarctic, the affinity for the characters that is built up at the base level before the real action heats up and the cunning finale combine to make this one of the most memorable and enjoyable films around.<br /><br />Up against a long list of films that have attempted to exploit the theme of visitors from another planet, The Thing comes out on top and laughing. Who can forget the perfectly timed dialogue and the chilling special effects? Special effects that are a lot more impressive than the computer generated images that we get to see today. I for one found some of the most enjoyable aspects of the film to be the way that we were introduced slowly to each member of the crew, and the way that they all had some distinctive character traits. This wasn't just a senseless bloodbath-come-slasher-horror flick. This film had feeling. Emotion.<br /><br />I truly can't recommend this film highly enough. I have yet to see anything in it's class that comes anywhere near to matching, let alone bettering, the near perfect acting and timing utilised in this cunning polymesmeric feat of cinema.",0.4480597674846649,1,0
31,"[CLS] Van damme has done some great films over the years and this one hits a big ten in my books. From the setting of Mexico to the five star fight scenes, this movie was amazing. The film is all about border patrol officers protecting there territory which is the border of Mexico. Ex navy seals are smuggling drugs out of Mexico into the united states of America (USA), Van damme and Scott Atkins give stunning performances as the cop and the villain. Although this film wasn't as good as until death but it still gave the action,acting and the film a five star look. I always look forward to these b grade action films and they keep getting better. keep them coming van damme.<br /><br />Watch this film if you enjoyed films like - Until death, The hard corps and second in command.",0.03865818306803703,1,0
32,"[CLS] I've been looking forward to seeing this film ever since I first caught the trailer, and I'm so glad now that I have. It's truly a wonderful film. The actors are superb, the writing is fresh and real, the whole thing was just spot-on. I love James McAvoy in this, and I can't wait to see him in ""The Lion, the Witch, and the Wardrobe"" movie this December. Romola Garai is wonderful too. Be sure to check her out in ""I Capture the Castle"" or ""Nicholas Nickleby,"" two of my favorite films. Overall, I think I liked this movie because it didn't chicken out. It's a difficult subject matter to tell a story about, in that you're very likely to offend a lot of people or mess up and make it into some overly-sentimental-sugary-sweet love fest. But they avoided doing that completely, and instead made a film that's real, honest, and touching, yes, but never over-the-top. Very well done. Amazingly well done. Go out and see it, and you'll know exactly what I mean.",0.2784103751182556,1,0
33,"[CLS] A River Runs Through It is based on the true story of two fly fishing brothers, Norman and Paul, (Brad Pitt and Craig Sheffer) whose Reverend father (Tom Skerritt) is a strict man whose two passions are his faith and fly fishing, - and, for him and his sons, there is a fine line between the two. This story describes the slow progression of the brothers' lives and how their lives separate on two different paths. It is a touching movie narrated by the director, Robert Redford, playing the elderly Norman and reflecting on times long gone and people long dead.<br /><br />Certain themes recur in the movie, such as memory, death, eternity, and dreams. Most of these themes revolve around the almost tragic hero of Paul. He is a capable, charming, and brave man, but has his fatal flaws.<br /><br />The closing lines sum up the ""point"" of the movie: ""Then in the Arctic half-light of the canyon, all existence fades to a being with my soul and memories and the sounds of the Big Blackfoot River and a four-count rhythm and the hope that a fish will rise. Eventually, all things merge into one, and a river runs through it. The river was cut by the world's great flood and runs over rocks from the basement of time. On some of those rocks are timeless raindrops. Under the rocks are the words, and some of the words are theirs. I am haunted by waters.""",0.5496615171432495,1,0
34,"[CLS] This show was Fabulous. It was intricate and well written and all the characters where likable with out being horribly sweet. Even Jonathan Cake the philandering boyfriend was likable. Since our airwaves are filled with crap like American Idol and Dancing with the Stars, it was nice to see a drama that was not too soap opera like. It was always intriguing to see how each character would be connected to the next circumstance. It really is annoying that we finally get a show that makes you think a little bit and have it thrown out because of some mysterious number that most of us don't even pay attention to. Some of us are not sheep. This show will be missed maybe not by a lot of people but by some pretty loyal fans.",0.900190532207489,1,0
35,"[CLS] I heard tell that Madonna was briefly considered for the Catherine Tremell role. Compared to Sharon Stone, Madonna is too coarse and BAUERISCH. She's not even close. <br /><br />EVIL INCARNATE: Sharon Stone is a bit long in the tooth, the ameliorative effects of modern chemistry and surgery notwithstanding. However, she artfully treats us to a frightening personification of evil beyond redemption. In the obligatory sex scene, she projects pure, crystalline lust. Especially her hooded, luminous eyes and a face flat with pleasure. Thanks to brilliant use of lighting and other stage techniques, the harsh lines of age are only occasionally manifest. Rather, she seems to have a slight golden glow (YES, YEATS). <br /><br />The locations gave us a view of London that is a welcome departure from the usual Londonscapes .The Catherine character is so powerful and menacing that I thank my lucky stars that our paths never crossed. I wouldn't have had a chance.<br /><br />THE ORIGINAL BASIC INSTINCT; ATTEMPTS AT CENSORSHIP: I must briefly comment on the original 1992 film, set in San Francisco, a beautiful city worthy of this film. It is outstanding, from the music to the locations to the sets, and so on. Paul Verhoven pulled striking performances out of the cast and crew. <br /><br />That the main Baddie was a woman did not escape the scrutiny of Bay Area Gay and Lesbian activist groups. Attempts at censorship were vehemently denied. SWELL. These philosophical pygmies demanded edit",1.3444840908050537,1,0
36,"[CLS] Although I'm a girl, thankfully I have a sense of humor and realize that this really IS a funny anime! Watching it does give you an overwhelming feeling that it's definitely a guy show but that doesn't take away from the fact that its hilarious! 10/10",0.7200057506561279,1,0
